RPM,RPMS Power (RL=1),RPMS Power (RL=2),RPMS Power (RL=10),RPMS Power (RL=15),RPMS Power (RL=22),RPMS Power (RL=33),RPMS Power (RL=47),RPMS Power (RL=68)
2.923123123123123150e+02,4.938210559361419172e+00,5.560615596468519328e+00,3.092493663915176771e+00,2.311497857863315630e+00,1.701039946457421737e+00,1.199774870357747103e+00,8.718281940881820180e-01,6.180730372111017390e-01
2.931031031031031375e+02,4.964908615763103050e+00,5.590706541737156421e+00,3.109246282780695925e+00,2.324020509785220678e+00,1.710255716715568752e+00,1.206275037506828074e+00,8.765516404967440556e-01,6.214216863397791224e-01
2.938938938938939032e+02,4.991678188350116230e+00,5.620878393320573707e+00,3.126044137125042255e+00,2.336576984438814453e+00,1.719496381355724024e+00,1.212792764668477075e+00,8.812878475491238150e-01,6.247793821708237383e-01
2.946846846846847257e+02,5.018519272187294433e+00,5.651131148081156574e+00,3.142887226753495078e+00,2.349167281751563419e+00,1.728761940351101201e+00,1.219328051833811877e+00,8.860368152420280419e-01,6.281461247030927231e-01
2.954754754754754913e+02,5.045431862326439365e+00,5.681464802872944198e+00,3.159775551470821675e+00,2.361791401650728428e+00,1.738052393674840435e+00,1.225880898993922496e+00,8.907985435721531564e-01,6.315219139354371070e-01
2.962662662662662569e+02,5.072415953806372890e+00,5.711879354541633091e+00,3.176709111081258641e+00,2.374449344063386924e+00,1.747367741300012600e+00,1.232451306139877412e+00,8.955730325361888067e-01,6.349067498667073650e-01
2.970570570570570794e+02,5.099471541652889961e+00,5.742374799924559348e+00,3.193687905388524317e+00,2.387141108916416510e+00,1.756707983199614187e+00,1.239039273262723562e+00,9.003602821308142046e-01,6.383006324957503086e-01
2.978478478478478451e+02,5.126598620878775492e+00,5.772951135850719062e+00,3.210711934195806805e+00,2.399866696136494504e+00,1.766073119346569520e+00,1.245644800353476800e+00,9.051602923526995692e-01,6.417035618214080861e-01
2.986386386386386675e+02,5.153797186483827453e+00,5.803608359140746131e+00,3.227781197305778171e+00,2.412626105650115260e+00,1.775463149713735200e+00,1.252267887403136104e+00,9.099730631985070151e-01,6.451155378425230680e-01
2.994294294294294332e+02,5.181067233454816900e+00,5.834346466606924686e+00,3.244895694520575358e+00,2.425419337383558638e+00,1.784878074273885673e+00,1.258908534402671808e+00,9.147985946648887756e-01,6.485365605579302972e-01
3.002202202202202557e+02,5.208408756765542158e+00,5.865165455053217514e+00,3.262055425641822382e+00,2.438246391262928636e+00,1.794317892999734099e+00,1.265566741343034263e+00,9.196368867484903120e-01,6.519666299664651499e-01
3.010110110110110213e+02,5.235821751376787958e+00,5.896065321275210103e+00,3.279260390470616571e+00,2.451107267214124086e+00,1.803782605863916366e+00,1.272242508215145840e+00,9.244879394459455391e-01,6.554057460669591162e-01
3.018018018018018438e+02,5.263306212236345871e+00,5.927046062060157716e+00,3.296510588807523234e+00,2.464001965162845753e+00,1.813272212838995312e+00,1.278935835009908040e+00,9.293517527538804890e-01,6.588539088582389125e-01
3.025925925925926094e+02,5.290862134279024076e+00,5.958107674186972069e+00,3.313806020452596535e+00,2.476930485034608331e+00,1.822786713897462940e+00,1.285646721718197050e+00,9.342283266689126453e-01,6.623111183391304779e-01
3.033833833833833751e+02,5.318489512426626931e+00,5.989250154426213335e+00,3.331146685205355951e+00,2.489892826754723565e+00,1.832326109011741089e+00,1.292375168330865076e+00,9.391176611876517200e-01,6.657773745084554218e-01
3.041741741741741976e+02,5.346188341587990500e+00,6.020473499540107021e+00,3.348532582864809370e+00,2.502888990248313572e+00,1.841890398154177211e+00,1.299121174838742565e+00,9.440197563066966557e-01,6.692526773650326888e-01
3.049649649649649632e+02,5.373958616658939924e+00,6.051777706282525315e+00,3.365963713229424670e+00,2.515918975440300631e+00,1.851479581297046151e+00,1.305884741232632873e+00,9.489346120226385128e-01,6.727370269076775600e-01
3.057557557557557857e+02,5.401800332522338266e+00,6.083162771399011071e+00,3.383440076097158133e+00,2.528982782255410733e+00,1.861093658412549701e+00,1.312665867503315598e+00,9.538622283320583595e-01,6.762304231352027628e-01
3.065465465465465513e+02,5.429713484048050987e+00,6.114628691626760038e+00,3.400961671265438913e+00,2.542080410618181130e+00,1.870732629472822817e+00,1.319464553641549243e+00,9.588026052315302694e-01,6.797328660464182493e-01
3.073373373373373738e+02,5.457698066092988576e+00,6.146175463694624419e+00,3.418528498531170801e+00,2.555211860452948347e+00,1.880396494449923406e+00,1.326280799638065666e+00,9.637557427176169922e-01,6.832443556401297524e-01
3.081281281281281395e+02,5.485754073501058592e+00,6.177803084323126193e+00,3.436140557690734454e+00,2.568377131683853065e+00,1.890085253315836988e+00,1.333114605483575188e+00,9.687216407868751711e-01,6.867648919151407849e-01
3.089189189189189619e+02,5.513881501103216287e+00,6.209511550224446452e+00,3.453797848539987392e+00,2.581576224234846784e+00,1.899798906042481805e+00,1.339965971168762149e+00,9.737002994358510133e-01,6.902944748702524169e-01
3.097097097097097276e+02,5.542080343717428192e+00,6.241300858102424520e+00,3.471500370874262220e+00,2.594809138029677609e+00,1.909537452601696605e+00,1.346834896684287131e+00,9.786917186610809560e-01,6.938331045042608336e-01
3.105005005005004932e+02,5.570350596148706757e+00,6.273171004652565941e+00,3.489248124488370628e+00,2.608075872991903132e+00,1.919300892965254191e+00,1.353721382020787622e+00,9.836958984590948862e-01,6.973807808159602217e-01
3.112912912912913157e+02,5.598692253189089030e+00,6.305121986562047809e+00,3.507041109176596283e+00,2.621376429044886880e+00,1.929089227104853199e+00,1.360625427168877133e+00,9.887128388264126988e-01,7.009375038041421035e-01
3.120820820820820813e+02,5.627105309617650875e+00,6.337153800509696566e+00,3.524879324732704156e+00,2.634710806111795200e+00,1.938902454992119662e+00,1.367547032119144523e+00,9.937425397595439636e-01,7.045032734675948927e-01
3.128728728728729038e+02,5.655589760200506966e+00,6.369266443166019975e+00,3.542762770949928530e+00,2.648079004115597268e+00,1.948740576598608110e+00,1.374486196862155563e+00,9.987850012549914780e-01,7.080780898051014516e-01
3.136636636636636695e+02,5.684145599690806350e+00,6.401459911193195573e+00,3.560691447620985439e+00,2.661481022979068634e+00,1.958603591895802021e+00,1.381442921388452483e+00,1.003840223309249602e+00,7.116619528154454200e-01
3.144544544544544920e+02,5.712772822828758201e+00,6.433734201245049356e+00,3.578665354538070886e+00,2.674916862624792113e+00,1.968491500855109155e+00,1.388417205688551315e+00,1.008908205918800816e+00,7.152548624974054414e-01
3.152452452452452576e+02,5.741471424341590080e+00,6.466089309967090415e+00,3.596684491492838198e+00,2.688386522975148019e+00,1.978404303447866663e+00,1.395409049752945219e+00,1.013988949080120605e+00,7.188568188497557188e-01
3.160360360360360801e+02,5.770241398943604771e+00,6.498525233996494954e+00,3.614748858276443766e+00,2.701890003952331032e+00,1.988341999645342861e+00,1.402418453572106039e+00,1.019082452789677129e+00,7.224678218712705657e-01
3.168268268268268457e+02,5.799082741336132329e+00,6.531041969962108951e+00,3.632858454679499083e+00,2.715427305478334219e+00,1.998304589418729460e+00,1.409445417136476975e+00,1.024188717043925889e+00,7.260878715607176348e-01
3.176176176176176114e+02,5.827995446207570041e+00,6.563639514484449045e+00,3.651013280492098723e+00,2.728998427474952582e+00,2.008292072739146228e+00,1.416489940436480577e+00,1.029307741839316837e+00,7.297169679168641343e-01
3.184084084084084338e+02,5.856979508233379761e+00,6.596317864175716750e+00,3.669213335503823004e+00,2.742603369863799045e+00,2.018304449577647652e+00,1.423552023462517191e+00,1.034439527172291040e+00,7.333551109384739419e-01
3.191991991991991995e+02,5.886034922076055054e+00,6.629077015639762926e+00,3.687458619503715340e+00,2.756242132566275149e+00,2.028341719905207174e+00,1.430631666204958297e+00,1.039584073039277801e+00,7.370023006243069386e-01
3.199899899899900220e+02,5.915161682385160269e+00,6.661916965472126861e+00,3.705749132280295566e+00,2.769914715503597691e+00,2.038403883692728957e+00,1.437728868654154724e+00,1.044741379436699757e+00,7.406585369731191193e-01
3.207807807807807876e+02,5.944359783797327879e+00,6.694837710260024721e+00,3.724084873621568370e+00,2.783621118596781407e+00,2.048490940911046998e+00,1.444843630800430212e+00,1.049911446360969780e+00,7.443238199836657021e-01
3.215715715715716101e+02,5.973629220936254924e+00,6.727839246582341559e+00,3.742465843315010421e+00,2.797361341766650966e+00,2.058602891530922907e+00,1.451975952634089628e+00,1.055094273808493410e+00,7.479981496546971309e-01
3.223623623623623757e+02,6.002969988412695912e+00,6.760921571009645525e+00,3.760892041147573028e+00,2.811135384933836079e+00,2.068739735523042800e+00,1.459125834145409639e+00,1.060289861775664866e+00,7.516815259849615183e-01
3.231531531531531982e+02,6.032382080824498338e+00,6.794084680104183427e+00,3.779363466905692359e+00,2.824943248018769726e+00,2.078901472858027955e+00,1.466293275324646705e+00,1.065498210258873257e+00,7.553739489732037571e-01
3.239439439439439639e+02,6.061865492756548512e+00,6.827328570419870957e+00,3.797880120375266344e+00,2.838784930941683271e+00,2.089088103506417937e+00,1.473478276162028866e+00,1.070719319254493707e+00,7.590754186181648544e-01
3.247347347347347295e+02,6.091420218780826623e+00,6.860653238502302464e+00,3.816442001341675105e+00,2.852660433622619784e+00,2.099299627438684368e+00,1.480680836647762844e+00,1.075953188758895562e+00,7.627859349185838189e-01
3.255255255255255520e+02,6.121046253456396968e+00,6.894058680888774937e+00,3.835049109589783178e+00,2.866569755981432266e+00,2.109536044625230478e+00,1.487900956772032268e+00,1.081199818768439957e+00,7.665054978731971058e-01
3.263163163163163176e+02,6.150743591329389304e+00,6.927544894108229379e+00,3.853701444903923079e+00,2.880512897937760997e+00,2.119797355036381337e+00,1.495138636524992792e+00,1.086459209279476923e+00,7.702341074807352861e-01
3.271071071071071401e+02,6.180512226933029041e+00,6.961111874681335188e+00,3.872399007067905519e+00,2.894489859411074395e+00,2.130083558642395847e+00,1.502393875896783193e+00,1.091731360288350494e+00,7.739717637399294858e-01
3.278978978978979058e+02,6.210352154787607049e+00,6.994759619120395122e+00,3.891141795865016295e+00,2.908500640320623720e+00,2.140394655413453862e+00,1.509666674877511383e+00,1.097016271791391384e+00,7.777184666495045029e-01
3.286886886886887282e+02,6.240263369400526727e+00,7.028488123929441223e+00,3.909929811078021178e+00,2.922545240585478599e+00,2.150730645319669065e+00,1.516957033457264403e+00,1.102313943784927419e+00,7.814742162081851351e-01
3.294794794794794939e+02,6.270245865266261376e+00,7.062297385604152211e+00,3.928763052489156582e+00,2.936623660124510149e+00,2.161091528331080980e+00,1.524264951626105091e+00,1.107624376265271771e+00,7.852390124146894079e-01
3.302702702702703164e+02,6.300299636866383501e+00,7.096187400631923659e+00,3.947641519880142003e+00,2.950735898856390094e+00,2.171477304417655407e+00,1.531590429374073414e+00,1.112947569228732059e+00,7.890128552677369012e-01
3.310610610610610820e+02,6.330424678669563043e+00,7.130158165491812916e+00,3.966565213032168913e+00,2.964881956699597865e+00,2.181887973549287985e+00,1.538933466691182916e+00,1.118283522671606578e+00,7.927957447660393120e-01
3.318518518518518476e+02,6.360620985131562932e+00,7.164209676654586190e+00,3.985534131725902984e+00,2.979061833572422380e+00,2.192323535695801073e+00,1.546294063567424937e+00,1.123632236590183853e+00,7.965876809083090038e-01
3.326426426426426701e+02,6.390888550695258630e+00,7.198341930582685677e+00,4.004548275741497854e+00,2.993275529392950496e+00,2.202783990826948202e+00,1.553672219992767500e+00,1.128993710980744636e+00,8.003886636932534548e-01
3.334334334334334358e+02,6.421227369790600825e+00,7.232554923730231344e+00,4.023607644858564036e+00,3.007523044079072339e+00,2.213269338912402517e+00,1.561067935957151986e+00,1.134367945839559466e+00,8.041986931195761468e-01
3.342242242242242583e+02,6.451637436834674055e+00,7.266848652543067111e+00,4.042712238856206675e+00,3.021804377548490184e+00,2.223779579921775884e+00,1.568481211450499346e+00,1.139754941162891111e+00,8.080177691859797839e-01
3.350150150150150239e+02,6.482118746231654072e+00,7.301223113458688019e+00,4.061862057512997559e+00,3.036119529718706911e+00,2.234314713824597121e+00,1.575912046462702332e+00,1.145154696946992567e+00,8.118458918911630740e-01
3.358058058058058464e+02,6.512671292372843368e+00,7.335678302906329940e+00,4.081057100606991561e+00,3.050468500507033109e+00,2.244874740590334650e+00,1.583360440983636153e+00,1.150567213188111060e+00,8.156830612338218378e-01
3.365965965965966120e+02,6.543295069636626771e+00,7.370214217306864768e+00,4.100297367915707980e+00,3.064851289830576864e+00,2.255459660188373405e+00,1.590826395003144711e+00,1.155992489882479379e+00,8.195292772126467895e-01
3.373873873873874345e+02,6.573990072388539829e+00,7.404830853072904340e+00,4.119582859216158077e+00,3.079267897606260629e+00,2.266069472588035261e+00,1.598309908511053923e+00,1.161430527026325654e+00,8.233845398263283100e-01
3.381781781781782001e+02,6.604756294981209308e+00,7.439528206608717831e+00,4.138913574284813990e+00,3.093718323750800359e+00,2.276704177758559045e+00,1.605810981497161949e+00,1.166881324615867799e+00,8.272488490735524502e-01
3.389689689689689658e+02,6.635593731754395819e+00,7.474306274310314357e+00,4.158289512897638929e+00,3.108202568180730374e+00,2.287363775669126742e+00,1.613329613951243857e+00,1.172344882647315512e+00,8.311222049530021527e-01
3.397597597597597883e+02,6.666502377034980498e+00,7.509165052565363929e+00,4.177710674830061421e+00,3.122720630812375386e+00,2.298048266288836405e+00,1.620865805863052289e+00,1.177821201116868277e+00,8.350046074633583615e-01
3.405505505505505539e+02,6.697482225136973000e+00,7.544104537753248962e+00,4.197177059856992187e+00,3.137272511561878474e+00,2.308757649586715921e+00,1.628419557222316127e+00,1.183310280020718919e+00,8.388960566032964694e-01
3.413413413413413764e+02,6.728533270361510610e+00,7.579124726245047405e+00,4.216688667752817921e+00,3.151858210345178435e+00,2.319491925531726118e+00,1.635990868018736943e+00,1.188812119355048491e+00,8.427965523714917584e-01
3.421321321321321420e+02,6.759655506996851138e+00,7.614225614403538955e+00,4.236245498291396849e+00,3.166477727078020887e+00,2.330251094092748332e+00,1.643579738241995214e+00,1.194326719116030722e+00,8.467060947666141812e-01
3.429229229229229645e+02,6.790848929318396010e+00,7.649407198583191736e+00,4.255847551246070282e+00,3.181131061675956495e+00,2.341035155238595067e+00,1.651186167881747879e+00,1.199854079299831788e+00,8.506246837873321365e-01
3.437137137137137302e+02,6.822113531588684943e+00,7.684669475130204930e+00,4.275494826389654612e+00,3.195818214054343631e+00,2.351844108938012656e+00,1.658810156927626567e+00,1.205394199902606767e+00,8.545523194323096927e-01
3.445045045045045526e+02,6.853449308057390610e+00,7.720012440382444829e+00,4.295187323494434217e+00,3.210539184128337276e+00,2.362677955159663057e+00,1.666451705369238701e+00,1.210947080920502961e+00,8.584890017002081430e-01
3.452952952952953183e+02,6.884856252961333745e+00,7.755436090669506122e+00,4.314925042332184546e+00,3.225293971812908111e+00,2.373536693872147385e+00,1.674110813196168612e+00,1.216512722349657682e+00,8.624347305896867821e-01
3.460860860860860839e+02,6.916334360524465374e+00,7.790940422312671920e+00,4.334707982674144588e+00,3.240082577022823429e+00,2.384420325043988154e+00,1.681787480397977097e+00,1.222091124186201361e+00,8.663895060994001307e-01
3.468768768768769064e+02,6.947883624957905013e+00,7.826525431624942186e+00,4.354536144291041744e+00,3.254904999672657784e+00,2.395328848643637709e+00,1.689481706964200525e+00,1.227682286426255098e+00,8.703533282280013772e-01
3.476676676676676720e+02,6.979504040459897141e+00,7.862191114911023959e+00,4.374409526953063398e+00,3.269761239676791664e+00,2.406262264639475568e+00,1.697193492884350841e+00,1.233286209065928896e+00,8.743261969741388251e-01
3.484584584584584945e+02,7.011195601215857387e+00,7.897937468467319810e+00,4.394328130429893342e+00,3.284651296949409716e+00,2.417220572999812855e+00,1.704922838147917563e+00,1.238902892101326314e+00,8.783081123364594456e-01
